vehicle,colour,passingDistance,street,helmet,kerb,bikelane,City,dateandtime,perceivedDistance
ordinary car,red,1.691,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,1.64681231860856
ordinary car,black,1.434,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,1.54618917351778
ordinary car,silver/grey,1.73,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,1.82788265562107
SUV/pickup,black,1.958,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,1.75599213671918
taxi,blue,1.709,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,2.12183108237893
LGV/minibus,red,1.363,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,1.3663807409789
HGV,silver/grey,1.182,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,1.09275600961268
SUV/pickup,silver/grey,1.433,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,1.33904154390131
ordinary car,green,1.524,main road (regular),1,1,0,Salisbury,18-May-2017 14:37:00,1.70887667966093
ordinary car,green,2.385,regular urban street,1,1,0,Salisbury,18-May-2017 14:37:00,1.9537196667353
ordinary car,black,0.948,regular urban street,1,1,0,Salisbury,18-May-2017 14:37:00,0.696160332818146
ordinary car,other,1.67,regular residential street,1,1,0,Salisbury,18-May-2017 14:37:00,1.54208662198869
SUV/pickup,black,1.664,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.9721819546076
ordinary car,blue,1.529,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.5076397593741
ordinary car,white,1.223,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.6258087461954
ordinary car,blue,1.249,one-way (one lane),0,0.25,0,Salisbury,20-May-2017 15:20:00,1.11421758118315
ordinary car,red,2.441,one-way (two lanes),0,0.25,0,Salisbury,20-May-2017 15:20:00,2.66695934895361
ordinary car,silver/grey,1.265,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.31557643456563
ordinary car,blue,2.462,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,2.52573010929497
ordinary car,red,1.889,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.92393025574914
ordinary car,black,1.081,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,0.961425703409972
ordinary car,white,1.358,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.4243795142091
ordinary car,silver/grey,2.409,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,2.2647251880834
ordinary car,blue,1.879,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.5500818794191
ordinary car,green,1.554,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.42231258589066
ordinary car,silver/grey,1.21,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.28230487972444
LGV/minibus,white,1.445,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.35519958393614
ordinary car,blue,1.392,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.3911430529058
ordinary car,silver/grey,1.573,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.3169340413871
ordinary car,blue,1.529,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.19215227623336
ordinary car,red,1.339,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.67083503017216
ordinary car,red,1.935,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:20:00,1.65914283939598
ordinary car,green,1.575,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.21249902097424
ordinary car,red,2.194,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,2.31409373831671
ordinary car,blue,1.211,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,0.889798321718274
ordinary car,red,1.224,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.44789869475719
ordinary car,blue,1.748,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.77738979861532
ordinary car,blue,2.11,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.86390045595312
ordinary car,red,1.885,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.56401822969056
ordinary car,silver/grey,1.95,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.62453841933525
ordinary car,silver/grey,2.124,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.71899277228976
ordinary car,blue,1.871,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,2.00495418385859
ordinary car,blue,1.709,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.31788665956012
SUV/pickup,red,1.511,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.41725365045257
ordinary car,silver/grey,1.404,regular urban street,0,0.25,0,Salisbury,20-May-2017 15:34:00,1.73811712826479
ordinary car,silver/grey,1.714,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.89569662640757
ordinary car,black,1.963,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.16666665351455
ordinary car,other,2.054,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.41982082005153
ordinary car,silver/grey,2.088,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.20097542617019
ordinary car,blue,2.446,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.3350249265738
ordinary car,red,2.709,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.87241627646892
LGV/minibus,white,1.901,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.23266118245246
ordinary car,silver/grey,1.207,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,0.94145669730017
ordinary car,blue,1.465,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.10211278778776
ordinary car,red,1.623,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.88475090733786
ordinary car,blue,1.239,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.43735691713421
ordinary car,silver/grey,1.495,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.4447681224329
ordinary car,red,1.644,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.87748279038937
LGV/minibus,white,1.759,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.75011525954065
ordinary car,black,1.979,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.72432020699375
SUV/pickup,red,1.861,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.04196727942648
ordinary car,silver/grey,2.088,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.86579457446731
SUV/pickup,blue,1.916,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.82202690185122
ordinary car,blue,1.673,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.86208035264585
ordinary car,blue,1.85,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.09380121516176
ordinary car,black,2.214,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.10591296512524
ordinary car,red,1.698,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.33408842898368
ordinary car,black,2.181,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.05757017712191
ordinary car,blue,2.66,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.95132466226127
ordinary car,silver/grey,1.947,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.30091482228008
ordinary car,blue,2.102,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.45178437384691
ordinary car,blue,1.888,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.79478752890129
ordinary car,red,2.21,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.03220498623588
SUV/pickup,green,2.183,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.09262818452433
ordinary car,silver/grey,2.021,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.90561373254829
SUV/pickup,green,2.08,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.7589197737036
ordinary car,silver/grey,1.948,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.20862530673516
ordinary car,red,1.839,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.75570080725583
ordinary car,blue,1.446,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.37295117185608
ordinary car,red,1.314,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.2142048572332
ordinary car,black,1.54,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.35315252488519
ordinary car,blue,1.418,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.13446217188932
ordinary car,blue,1.827,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.84970496580852
ordinary car,blue,1.883,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.18985893811189
ordinary car,white,1.469,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.29982385725673
SUV/pickup,black,1.483,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.13484293267209
ordinary car,black,1.691,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.82859328600077
ordinary car,black,1.999,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.74544808421949
LGV/minibus,white,1.245,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,0.908392631152076
ordinary car,blue,2.378,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,2.36957617286209
ordinary car,red,1.607,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.85638367103808
ordinary car,silver/grey,1.688,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.78792296713024
ordinary car,blue,1.573,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.87792956711893
ordinary car,silver/grey,1.572,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.8770022425235
SUV/pickup,white,1.713,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.57684413845554
ordinary car,red,1.143,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.10768753639812
ordinary car,red,1.503,main road (regular),0,0.25,0,Salisbury,20-May-2017 15:34:00,1.44202583414278
taxi,white,1.876,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.094021479779
ordinary car,silver/grey,1.681,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.86238570459951
ordinary car,black,2.185,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.17735658320806
ordinary car,silver/grey,1.964,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.13689995274967
ordinary car,blue,1.64,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.3464665176823
SUV/pickup,black,1.587,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.41307924812955
ordinary car,silver/grey,2.575,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.723776475288
ordinary car,black,1.673,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.92253017389408
ordinary car,blue,1.84,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.65260033147866
ordinary car,blue,1.761,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.06252397465788
ordinary car,black,1.413,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.15285254695012
PTW,unknown,1.248,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.43126672816503
ordinary car,silver/grey,1.284,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.65299197294708
ordinary car,silver/grey,1.94,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.25467792598637
ordinary car,black,2.073,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.07441833217265
ordinary car,black,1.557,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.7063244049666
ordinary car,silver/grey,2.022,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.69951993021538
ordinary car,silver/grey,1.938,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.93025338318461
ordinary car,silver/grey,1.875,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.70543271798838
bus,red,1.528,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.45529466608734
bus,red,1.348,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.45104845203369
ordinary car,red,1.916,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.8371003542173
ordinary car,white,2.183,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.58156969412075
ordinary car,blue,1.763,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.30904320627248
LGV/minibus,blue,1.804,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.11286394731783
ordinary car,blue,1.792,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.6876596670333
ordinary car,silver/grey,1.904,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.17677909877663
ordinary car,black,1.646,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.77163446321716
ordinary car,blue,1.561,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.61164701496765
ordinary car,blue,1.726,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.93841674895288
ordinary car,green,1.648,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.23660710120858
ordinary car,silver/grey,1.248,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,0.997662873155798
ordinary car,red,1.633,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.74648052769183
ordinary car,silver/grey,1.891,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.85334797095106
SUV/pickup,white,2.328,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.35318247870477
taxi,blue,1.845,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.92651489297126
ordinary car,blue,2.254,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,2.00919031738504
SUV/pickup,white,1.702,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.70904654860477
ordinary car,black,2.204,regular residential street,1,0.25,0,Salisbury,20-May-2017 16:00:00,2.03658729822545
bus,white,1.681,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.94567001688637
ordinary car,blue,1.73,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.74932377055916
ordinary car,red,1.616,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.98367227120942
ordinary car,blue,1.673,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.34406914535991
ordinary car,red,1.478,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.27444424401216
ordinary car,other,1.407,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.53233751672193
ordinary car,black,1.917,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.70675880822228
ordinary car,black,1.39,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.24635257514118
ordinary car,black,1.793,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:00:00,1.86640986094243
ordinary car,green,2.027,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,2.28968140638392
ordinary car,blue,2.064,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.9847246371717
ordinary car,red,1.539,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.25621974372162
ordinary car,red,1.869,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.66525817274876
SUV/pickup,black,1.84,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.820021767853
ordinary car,silver/grey,1.292,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.43120798164535
ordinary car,red,1.362,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.31604811501985
ordinary car,white,1.432,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.80860973815766
ordinary car,silver/grey,1.36,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.72919258103063
ordinary car,blue,1.456,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.66010177299485
ordinary car,blue,1.224,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.46579251377882
LGV/minibus,silver/grey,1.548,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.75819333453924
ordinary car,green,1.6,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.53158627958786
ordinary car,blue,1.182,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.03276567143572
ordinary car,blue,1.465,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.16749329641162
ordinary car,blue,1.319,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.41629050328001
ordinary car,silver/grey,1.224,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.3552476495127
SUV/pickup,silver/grey,1.831,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,2.16661965999097
ordinary car,blue,1.693,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.71423361088726
ordinary car,blue,1.879,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.82479033211421
ordinary car,white,1.53,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.23941124707314
ordinary car,silver/grey,1.53,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.83081412629941
ordinary car,silver/grey,2.098,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,2.06209982964306
ordinary car,green,1.93,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,2.2728159803752
ordinary car,silver/grey,2.282,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,2.67806958338978
ordinary car,blue,2.133,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,2.07368020816756
ordinary car,silver/grey,1.913,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.50263912927565
ordinary car,red,1.775,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,2.22907839530657
SUV/pickup,blue,1.365,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.17670994959907
ordinary car,red,1.796,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.44669412623407
ordinary car,green,1.871,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.57342194904388
ordinary car,silver/grey,1.927,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,2.19260869299623
ordinary car,red,1.47,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.56626403364082
ordinary car,blue,1.695,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.54118554835036
LGV/minibus,white,1.31,main road (regular),1,0.25,0,Salisbury,20-May-2017 16:30:00,1.52866016360448
